Species,Family,BE,Letzter_Nachweis,Deutscher_Name,Reference
Dicerca berolinensis,Buprestidae,0,vor 1907,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
Dicerca alni,Buprestidae,0,vor 1900,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
Buprestis haemorrhoidalis,Buprestidae,0,1937,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
Melanophila acuminata,Buprestidae,0,1970,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
Anthaxia senicula,Buprestidae,0,vor 1900,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
Aphanisticus emarginatus,Buprestidae,0,vor 1919,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
Aphanisticus pusillus,Buprestidae,0,1970,,Rote Liste und Gesamtartenliste der Prachtkäfer (Coleoptera: Buprestidae) von Berlin
